O*NET-SOC Code,알기,짜기,꺼내기,다루기,돌보기,이끌기,Title
51-9193.00,3.2566666666666664,2.8799999999999994,2.585,3.6583333333333337,2.8240000000000003,2.6876923076923074,Cooling and Freezing Equipment Operators and Tenders
51-9194.00,3.2333333333333334,2.771666666666667,3.2800000000000002,3.2616666666666667,2.7220000000000004,2.4084615384615384,Etchers and Engravers
51-9195.00,2.8320000000000003,2.525,2.51,3.3466666666666662,2.386,2.237692307692308,"Molders, Shapers, and Casters, Except Metal and Plastic"
51-9195.03,3.6366666666666663,3.6050000000000004,3.835,4.1000000000000005,3.402,3.261538461538462,"Stone Cutters and Carvers, Manufacturing"
51-9195.04,2.8200000000000003,2.8533333333333335,3.8550000000000004,2.9716666666666662,2.5200000000000005,2.349230769230769,"Glass Blowers, Molders, Benders, and Finishers"
51-9195.05,2.4653333333333336,2.8083333333333336,2.79,3.431666666666667,1.892,1.9769230769230768,"Potters, Manufacturing"
51-9196.00,2.953333333333333,2.9000000000000004,2.74,3.41,2.9259999999999997,2.7976923076923077,"Paper Goods Machine Setters, Operators, and Tenders"
51-9197.00,3.1566666666666667,3.0383333333333336,2.5,3.5666666666666664,2.694,2.6484615384615378,Tire Builders
51-9198.00,2.9540000000000006,3.0216666666666665,2.545,3.4116666666666666,2.9560000000000004,2.897692307692308,Helpers--Production Workers
53-1041.00,3.4353333333333333,3.578333333333333,2.48,3.3349999999999995,3.3280000000000003,3.360769230769231,Aircraft Cargo Handling Supervisors
53-1042.00,3.5073333333333334,3.4483333333333337,2.7800000000000002,2.8083333333333336,3.078,3.2484615384615383,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
53-1042.01,3.522,4.1466666666666665,2.785,2.48,3.45,3.8007692307692307,Recycling Coordinators
53-1043.00,3.62,3.6483333333333334,2.6100000000000003,3.0716666666666668,3.478,3.7746153846153847,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
53-1044.00,3.967333333333334,4.028333333333333,3.51,3.3800000000000003,4.354,4.088461538461539,First-Line Supervisors of Passenger Attendants
53-2011.00,3.54,2.785,2.0700000000000003,2.9316666666666666,2.7619999999999996,2.476923076923077,"Airline Pilots, Copilots, and Flight Engineers"
53-2012.00,3.8873333333333333,3.6916666666666664,3.25,4.093333333333333,3.3200000000000003,3.1853846153846157,Commercial Pilots
53-2021.00,3.298,2.8266666666666667,2.7199999999999998,1.5633333333333335,3.196,2.5584615384615383,Air Traffic Controllers
53-2022.00,3.429333333333333,3.3600000000000008,2.415,3.1616666666666666,3.3340000000000005,3.208461538461538,Airfield Operations Specialists
53-2031.00,2.858,3.0849999999999995,2.025,2.44,3.194,2.465384615384615,Flight Attendants
53-3011.00,3.5193333333333334,3.316666666666667,2.815,3.435,3.9240000000000004,3.226153846153846,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
53-3031.00,2.5153333333333334,2.4666666666666663,2.08,3.1966666666666668,2.3600000000000003,2.136153846153846,Driver/Sales Workers
53-3032.00,2.8206666666666664,2.4116666666666666,2.065,3.236666666666667,2.3120000000000003,2.0153846153846153,Heavy and Tractor-Trailer Truck Drivers
53-3033.00,2.9406666666666665,2.9149999999999996,2.7300000000000004,3.716666666666667,3.022,2.5669230769230773,Light Truck Drivers
53-3051.00,2.7013333333333334,2.66,2.455,2.6833333333333336,2.7840000000000003,2.2653846153846153,"Bus Drivers, School"
53-3052.00,2.8393333333333333,2.4683333333333333,2.0149999999999997,2.9133333333333336,3.2880000000000003,2.216923076923077,"Bus Drivers, Transit and Intercity"
53-3053.00,2.8626666666666667,2.8000000000000003,2.2800000000000002,3.046666666666667,3.3559999999999994,2.3807692307692307,Shuttle Drivers and Chauffeurs
53-4011.00,3.0533333333333332,3.1050000000000004,2.88,3.643333333333333,3.0119999999999996,2.6569230769230767,Locomotive Engineers
53-4013.00,3.35,3.1016666666666666,2.5,3.778333333333333,3.0919999999999996,2.8961538461538456,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
53-4022.00,2.6806666666666668,2.5900000000000003,2.17,3.3816666666666664,2.7640000000000002,2.4038461538461537,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
53-4031.00,2.8793333333333337,2.643333333333333,2.015,2.8166666666666664,2.5360000000000005,2.2353846153846155,Railroad Conductors and Yardmasters
53-4041.00,2.914666666666667,2.31,1.9049999999999998,3.431666666666667,3.0479999999999996,2.1161538461538463,Subway and Streetcar Operators
53-5011.00,3.112666666666667,3.09,2.6799999999999997,3.77,2.714,2.586153846153846,Sailors and Marine Oilers
53-5021.00,3.2866666666666675,3.138333333333333,2.7199999999999998,3.7716666666666665,3.156,2.9699999999999998,"Captains, Mates, and Pilots of Water Vessels"
53-5022.00,2.8019999999999996,2.608333333333333,2.5,3.5500000000000003,2.7,2.5015384615384617,Motorboat Operators
53-5031.00,3.530666666666666,3.358333333333333,3.1100000000000003,4.103333333333333,3.11,2.826923076923077,Ship Engineers
53-6011.00,2.5306666666666664,2.4299999999999997,1.76,2.8533333333333335,3.0439999999999996,2.3561538461538456,Bridge and Lock Tenders
53-6021.00,2.427333333333333,2.2916666666666665,1.82,2.5733333333333333,2.6879999999999997,2.120769230769231,Parking Attendants
53-6031.00,3.1406666666666667,2.7783333333333338,2.675,3.5533333333333332,2.936,2.588461538461538,Automotive and Watercraft Service Attendants
53-6032.00,3.252,3.121666666666666,2.36,3.265,2.88,2.8807692307692303,Aircraft Service Attendants
53-6041.00,3.7399999999999998,2.9499999999999997,3.285,2.7366666666666664,2.794,2.402307692307692,Traffic Technicians
53-6051.00,3.3939999999999997,2.9916666666666667,2.42,2.466666666666667,2.6020000000000003,2.2700000000000005,Transportation Inspectors
53-6051.01,3.820666666666667,3.385,3.145,3.0716666666666668,3.286,2.933846153846154,Aviation Inspectors
53-6051.07,3.5073333333333334,2.965,2.9749999999999996,3.9966666666666666,3.082,2.743846153846154,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
53-6061.00,2.8666666666666667,2.8333333333333335,2.39,2.626666666666667,3.7960000000000003,2.9761538461538466,Passenger Attendants
53-7011.00,2.7199999999999998,2.6199999999999997,2.2800000000000002,3.1833333333333336,2.748,2.4738461538461536,Conveyor Operators and Tenders
53-7021.00,3.3653333333333335,3.4116666666666666,2.815,4.51,3.626,3.0715384615384616,Crane and Tower Operators
53-7031.00,2.7086666666666663,2.4066666666666667,2.165,3.4066666666666663,2.42,2.414615384615385,Dredge Operators
53-7041.00,3.0340000000000007,2.921666666666667,2.49,3.698333333333333,2.6100000000000003,2.6499999999999995,Hoist and Winch Operators
53-7051.00,3.205333333333334,3.2233333333333327,2.76,3.77,3.024,2.9938461538461536,Industrial Truck and Tractor Operators
53-7061.00,2.8373333333333335,2.94,2.56,3.296666666666667,3.138,2.9238461538461533,Cleaners of Vehicles and Equipment
53-7062.00,2.626666666666667,2.8333333333333335,1.98,2.728333333333333,2.904,2.8230769230769233,"Laborers and Freight, Stock, and Material Movers, Hand"
53-7062.04,2.6706666666666665,2.8866666666666667,2.1550000000000002,3.361666666666667,2.768,2.7930769230769235,Recycling and Reclamation Workers
53-7063.00,2.4213333333333336,2.065,1.815,3.003333333333334,2.162,1.9399999999999997,Machine Feeders and Offbearers
53-7064.00,3.2939999999999996,2.9183333333333334,2.75,3.221666666666667,3.0620000000000003,2.8915384615384614,"Packers and Packagers, Hand"
53-7065.00,2.9453333333333327,2.9899999999999998,2.48,2.8333333333333335,3.186,3.0384615384615383,Stockers and Order Fillers
53-7071.00,3.6206666666666667,2.973333333333333,2.75,4.113333333333333,2.802,2.7269230769230766,Gas Compressor and Gas Pumping Station Operators
53-7072.00,3.624666666666667,3.3216666666666668,3.2800000000000002,3.8333333333333335,2.7359999999999998,2.6992307692307693,"Pump Operators, Except Wellhead Pumpers"
53-7073.00,3.3466666666666667,3.1366666666666667,2.8449999999999998,3.6566666666666663,2.992,2.7438461538461536,Wellhead Pumpers
53-7081.00,1.9146666666666667,1.7616666666666667,1.51,3.1666666666666665,1.906,1.6653846153846155,Refuse and Recyclable Material Collectors
53-7121.00,3.4626666666666663,3.223333333333333,2.77,3.7133333333333334,2.806,2.726153846153846,"Tank Car, Truck, and Ship Loaders"
